PRODUCT_ID,description,buy_line_id,price_line_id,keywords,product_family_id,product_family_description,COMMODITY_LEAF,class_distribution
146633,FTG MLC200CG 2IN MAL C W/CVR&GSK 5/CS,FITTINGS,FITTINGS,"C200 C200M


STK M&WELEC
WEBREADY
CONDUIT BODIES	SMCPARTS
2095
20.95",,,899883,1.312%
146636,FTG MLC300CG 3IN MAL C W/CVR&GSK 1/CS,FITTINGS,FITTINGS,"C300 C300M
WEBREADY



STK M&WELEC
CONDUIT BODIES	SMCPARTS
4395
43.95",,,899883,1.312%
146637,FTG TC125CG 1 1/4 ALUM T W/CVR&GSKT 2/BX 10/CS,FITTINGS,FITTINGS,"T125A T125


STK M&WELEC
WEBREADY
CONDUIT BODIES	SMCPARTS",,,899883,1.312%
146639,FTG TC150CG 1 1/2 ALUM T W/CVR&GSKT 2/BX 10/CS,FITTINGS,FITTINGS,"T150 T150A


STK M&WELEC
WEBREADY
CONDUIT BODIES	SMCPARTS
769
7.69",,,899883,1.312%
146688,FTG TC100CG 1IN ALUM T W/CVR&GSKT 5/BX 25/CS,FITTINGS,FITTINGS,"T100A T100


STK M&WELEC
WEBREADY SMCPARTS
PULLING ELBOW
365
3.65",,,899883,1.312%
149100,FTG LBSS-75CG 3/4 ALUM EMT LB W/CVR&GSK 10/BX 50/CS,FITTINGS,FITTINGS,"LB75ATW


STK M&WELEC
WEBREADY
CONDUIT BODIES	SMCPARTS
328
3.28",,,899883,1.312%
163992,FTG LR75CG 3/4 ALUM LR W/CVR&GSK 10/BX 50/CS,FITTINGS,FITTINGS,"LR75A SGN75 BS75A
WEBREADY SMCPARTS
PULLING ELBOW
233
2.33",,,899883,1.312%
165230,FTG LR100CG 1 ALUM LR W/CVR&GSK 5/BX 25/CS,FITTINGS,FITTINGS,"LR100A SGN100 BS100A
WEBREADY SMCPARTS
PULLING ELBOW
356
3.56",,,899883,1.312%
165233,FTG LR125CG 1-1/4 ALUM LR W/CVR&GSK 2/BX 10/CS,FITTINGS,FITTINGS,"WEBREADY OSU
LR CONDUIT BODY
611
6.11",,,899883,1.312%
167256,FTG LL75CG 3/4 ALUM LL W/CVR&GSKT 10/BX 50/CS,FITTINGS,FITTINGS,"LL75A SGN75 BS75A
WEBREADY SMCPARTS
PULLING ELBOW",,,899883,1.312%
170253,FTG LL100CG 1 ALUM LL W/CVR&GSK 5/BX 25/CS,FITTINGS,FITTINGS,"LL100A SGN100 BS100A
WEBREADY SMCPARTS
PULLING ELBOW",,,899883,1.312%
178820,FTG MOLB400CG 4 IN MOGUL LB W/CVR&GSK /BX 1/CS,FITTINGS,FITTINGS,"LB400A LB400
MOGUL LB
WEBREADY
20841
208.41",,,899883,1.312%
206581,T&B LB107 4IN LB STYLE COND BODY -/BX 1/CS,T&B,T&B,,,,899883,1.312%
206584,T&B LB47 1-1/4IN LB STYLE COND BODY 2/BX 20/CS,T&B,T&B,CROUSEH LB47,,,899883,1.312%
206623,T&B LL47 1-1/4IN LL STYLE COND BODY 2/BX 20/CS,T&B,T&B,,,,899883,1.312%
241740,FTG LR50CG 1/2 ALUM LR W/CVR&GSK 10/BX 50/CS,FITTINGS,FITTINGS,"LR50A SGN50 BS50A
WEBREADY
164
1.64",,,899883,1.312%
266262,FTG MLR75CG 3/4 MAL LR W/ CVR&GSK 10/CS,FITTINGS,FITTINGS,"OZG LR75
WEBREADY
STK FITTINGS
CONDUIT BODIES	SMCPARTS
439
4.39",,,899883,1.312%
274048,FTG MTC75CG 3/4IN MAL T W CVR-N-GSK 10/CS,FITTINGS,FITTINGS,"T75  T75M
STK M AND WELEC
WEBREADY
CONDUIT BODIES	SMCPARTS
548
5.48",,,899883,1.312%
325650,APP BC150-A 1-1/2 AL C MOGUL UNILET 4/CS,NONRET,EGS,"CONDUIT BODIES	SMCPARTS
WEBREADY",,,899883,1.312%
334845,T&B ALL2 3/4 CONDUIT BODY LL  THREADED ALUM,T&B,T&B,WEBREADY,,,899883,1.312%
377470,CROUSEH T37 1-IN T CONDUIT BODY 10/BX,CROUSEH,CROUSEH,"
WEBREADY
T&B T37 1IN T STYLE BLUEKOTE COND
T&B",,,899883,1.312%
377471,CROUSEH T27 3/4 T CONDUIT BODY 10/BX,CROUSEH,CROUSEH,"WEBREADY
T&B T27 3/4IN T STYLE  BLUEKOTE ",,,899883,1.312%
377532,CROUSEH LR37 1-IN LR CONDUIT BODY 5/BX,CROUSEH,CROUSEH,"
WEBREADY
T&B LR37 1IN LR STYLE COND BODY
T&B",,,899883,1.312%
377533,CROUSEH LR27 3/4 LR CONDUIT BODY 20/BX,CROUSEH,CROUSEH,"WEBREADY
T&B LR27 3/4IN LR STYLE COND BODY
T&B",,,899883,1.312%
377536,CROUSEH LL37 1-IN LL CONDUIT BODY 5/BX,CROUSEH,CROUSEH,"WEBREADY
T&B LL37 1IN LL STYLE COND BODY
T&B",,,899883,1.312%
377537,CROUSEH LL27 3/4 LL CONDUIT BODY 20/BX,CROUSEH,CROUSEH,"WEBREADY
T&B LL27 3/4IN LL STYLE COND BODY
T&B",,,899883,1.312%
377543,CROUSEH LB67 2-IN LB CONDUIT BODY 2/BX,CROUSEH,CROUSEH,WEBREADY,,,899883,1.312%
377547,CROUSEH LB27 3/4 LB CONDUIT BODY 20/BX,CROUSEH,CROUSEH,"LB27 FORM 7
WEBREADY
T&B LB27 3/4IN LB STYLE COND BODY
5/BX 20/CS",,,899883,1.312%
377594,CROUSEH C27 3/4 C CONDUIT BODY 10/BX,CROUSEH,CROUSEH,"WEBREADY
T&B C27 3/4IN C STYLE COND BODY",,,899883,1.312%
394224,APP TB125A 1-1/4 AL TB COND BODY 1/PK 10/CS,EGS,EGS,"CONDUIT BODIES	SMCPARTS
WEBREADY",,,899883,1.312%
108385,T&B K200S 2IN CONDUIT BODY COVER -/BX 5/CS,T&B,T&B,"BS200
BS200S",,,899884,0.189%
187076,T&B K75S 3/4IN CONDUIT BODY COVER -/BX 50/CS,T&B,T&B,,,,899884,0.189%
377226,CROUSEH K75S 3/4 STL COND BODY CVR 50/BX,CROUSEH,CROUSEH,"T&B K75S 3/4IN CONDUIT BODY COVER
T&B",,,899884,0.189%
421310,CROUSEH BG88 2-1/2TO 3 BODY 4/BX,CROUSEH,CROUSEH,,,,899884,0.189%
433504,CROUSEH 590 COVER,CROUSEH,CROUSEH,,,,899884,0.189%
444679,CROUSEH 670SA 2-IN AL COND BODY CVR 1/BX,CROUSEH,CROUSEH,"CRS-H 670-SA 2-IN AL COND BODY CVR
2 WDGNUT AL FORM 7 CVR",,,899884,0.189%
498768,CROUSEH K350SG 3-1/2&4IN STL 5/BX,CROUSEH,CROUSEH,"CMI K350SG 3-1/2&4IN STL CVR&GSKT
3-1/2 & 4 FORM 5 COVER SHEET STEEL ",,,899884,0.189%
10313,FTG BS50A FCC50 1/2 COND BODY CVR 50/BX 500/CS,FITTINGS,FITTINGS,"OZGBS50A BS-50A 783126 06010 1/2
BODY C CONDUIT OZ-G

STK EGS
WEBREADY",,,899884,0.189%
1465,OZ-G BS100S 1IN COND BODY CVR CS/50,EGS,EGS,"OZGBS100S BS-100S 783126 06045 1-IN
BODY CONDUIT OZ-G

STK EGS
WEBREADY SMCPARTS
PULLING ELBOW",,,899884,0.189%
12080,OZ-G BS75A 3/4 COND BODY CVR CS/50,EGS,EGS,"OZGBS75A BS-75A 783126 06011 3/4
BODY C CONDUIT OZ-G

STK EGS
WEBREADY SMCPARTS
PULLING ELBOW",,,899884,0.189%
3419,OZ-G BS125S 1-1/4&1-1/2 CND BDY CVR CS/25,EGS,EGS,"OZGBS125S BS-125S 783126 06050
1-1/4&1-1/2 CND OZ-G

STK EGS
WEBREADY SMCPARTS",,,899884,0.189%
20482,OZ-G BS350S 3-1/2&4IN COND BDY CVR CS/~,EGS,EGS,"OZGBS350S BS-350S 783126 06065
3-1/2&4-IN COND OZ-G

STK EGS
WEBREADY",,,899884,0.189%
8389,OZ-G BS200S 2IN COND BODY CVR CS/10,EGS,EGS,"OZGBS200S BS-200S 783126 06055 2-IN
BODY CONDUIT OZ-G

STK EGS
WEBREADY
CONDUIT BODIES	SMCPARTS",,,899884,0.189%
8236,OZ-G BS200A 2IN COND BODY CVR CS/10,EGS,EGS,"OZGBS200A BS-200A 783126 06015 2IN
BODY COND CVR OZ-G
CONDUIT BODIES	SMCPARTS
WEBREADY ",,,899884,0.189%
10399,OZ-G BS50S 1/2 COND BODY CVR CS/50,EGS,EGS,"OZGBS50S BS-50S 783126 06035 1/2
BODY C CONDUIT OZ-G

STK EGS
WEBREADY
CONDUIT BODIES	SMCPARTS",,,899884,0.189%
12322,OZ-G BS75S 3/4 COND BODY CVR CS/50,EGS,EGS,"OZGBS75S BS-75S 783126 06040 3/4
BODY C CONDUIT OZ-G

STK EGS
WEBREADY
CONDUIT BODIES	SMCPARTS",,,899884,0.189%
12388,OZ-G BS250S 2-1/2&3IN COND BDY CVR CS/~,EGS,EGS,"OZGBS250S BS-250S 783126 06060
2-1/2&3-IN COND OZ-G

STK EGS
WEBREADY
CONDUIT BODIES	SMCPARTS",,,899884,0.189%
20903,APP K50-A 1/2 AL COND BODY COVER CS/50,EGS,EGS,"APPK50A K50-A 781381 47025 1/2 AL
BODY COND COV

STK EGS
WEBREADY",,,899884,0.189%
35470,APP K350&400 4-IN COND BODY COVER CS/5,EGS,EGS,"APPK350400 K350&400 781381 47225
4-IN BODY CO COND
WEBREADY",,,899884,0.189%
244178,CROUSEH 270G 3/4 STL CVR W/GASKET 50/BX,CROUSEH,CROUSEH,"T&B 270S 3/4 IN STMPD STL COV/GSK
25/BX 100/CS
WEBREADY",,,899884,0.189%
378871,CROUSEH 470G 1-1/4 STL CVR W/GASKET 25/BX,CROUSEH,CROUSEH,"T&B 470S 1-1/4IN STMPD STL COV/GSK
10/BX 100/CS
WEBREADY",,,899884,0.189%
390250,CROUSEH 670G 2IN STL CVR W/GASKET 15/BX,CROUSEH,CROUSEH,"T&B 670S 2IN STAMPED STL COV/GSK
10/BX 50/CS
WEBREADY",,,899884,0.189%
101,APP STG-125 1-1/4 O-RING ASSEMBLY 25/PK 50/CS,EGS,EGS,"APPSTG125 APP 781381 68415


STK EGS
WEBREADY
O-RING	SMCPARTS",,,899885,0.069%
298,APP STG-200 2-IN O-RING ASSEMBLY CS/10,EGS,EGS,"APPSTG200 APP 781381 68425


STK EGS
WEBREADY SMCPARTS",,,899885,0.069%
861,APP STG-300 3-IN O-RING ASSEMBLY CS/5,EGS,EGS,"APPSTG300 STG-300 781381 68435 3-IN
ASSEMB O-RING

STK EGS
WEBREADY",,,899885,0.069%
1158,APP STG-350 3-1/2 O-RING ASSEMBLY CS/5,EGS,EGS,"APPSTG350 STG-350 781381 28912
3-1/2 ASSEM O-RING
WEBREADY",,,899885,0.069%
15480,OZ-G SGN-200 2IN COND BODY NEO GAS CS/~,EGS,EGS,"OZGSGN200 SGN-200 783126 50320 2-IN
BODY COND NE OZ-G

STK EGS
WEBREADY
CONDUIT BODIES	SMCPARTS",,,899885,0.069%
27644,APP GK50-N 1/2 NEOPRENE GASKET CS/100,EGS,EGS,"APPGK50N APP 781381 43250


STK EGS
WEBREADY",,,899885,0.069%
29325,APP GK75-V 3/4 FIBER GASKET CS/100,EGS,EGS,"APPGK75V GK75-V 781381 43305 3/4
FIBER GASKET

STK EGS
WEBREADY",,,899885,0.069%
30879,APP STG-100 1-IN O-RING ASSEMBLY CS/25,EGS,EGS,"APPSTG100 APP 781381 68410


STK EGS
WEBREADY SMCPARTS",,,899885,0.069%
113198,KLEIN CL3100 200A AC HOOK METER,KLEIN,KLEIN,"



",,,899887,0.154%
137116,KLEIN MM200 AUTO RANGING MULTIMETER,KLEIN,KLEIN,"



",,,899887,0.154%
180187,KLEIN MM500 MM500 AUTO RANGING MULTIMETER,KLEIN,KLEIN,"



",,,899887,0.154%
196042,KLEIN MM5000 ELECTRICIANS TRMS MULTIMETER,KLEIN,KLEIN,"



",,,899887,0.154%
309354,KLEIN MM2000 ELECTRICIANS/HVAC TRMS MULTIMETER,KLEIN,KLEIN,"



",,,899887,0.154%
309808,KLEIN MM700 DIGITAL MULTIMETER TRMS/LOW IMPEDANCE,KLEIN,KLEIN,"



WEBREADY",,,899887,0.154%
310266,FLK FLUKE-117 TRUE TRMS MULTIMETER 5/BX,FLUKE,FLUKE,"2538815
WEBREADY
TNM",,,899887,0.154%
323024,KLEIN 69417 RARE EARTH MAGNETIC HANGER,KLEIN,KLEIN,"WEBREADY
ADD",,,899887,0.154%
329919,FLK FLUKE-116/323-KIT 600V M-METER 1/BX,FLUKE,FLUKE,4296029,,,899887,0.154%
355152,KLEIN MM400 DIGITAL MULTIMETER AUTO-RANGING 600V *DISCONTINUED SUGGESTED REPLACEMENT IS MM420.,KLEIN,KLEIN,"WEBREADY
TNM",,,899887,0.154%
378448,"KLEIN MM600 DIGITAL MULTIMETER, AUTO-RANGING, 1000V",KLEIN,KLEIN,"



WEBREADY",,,899887,0.154%
394011,KLEIN ET600 INSULATION RESISTANCE TESTER,KLEIN,KLEIN,"



WEBREADY",,,899887,0.154%
431137,KLEIN MM320KIT DIGITAL MULTIMETER ELECTRICAL TEST KIT,KLEIN,KLEIN,"WEBREADY
TNM",,,899887,0.154%
464629,KLEIN ET180 DIGITAL DIFFERENTIAL MANOMETER,KLEIN,KLEIN,"



WEBREADY",,,899887,0.154%
431121,IDEAL 61-327 600V MULTIMETER /BX 1/CS,IDEAL,IDEAL,"IDL81050 IDL 783250 81050 WEBREADY
TESTER
TNM",,,899887,0.154%
431135,IDEAL 61-357 1000V MULTIMETER /BX 1/CS,IDEAL,IDEAL,"IDL40557 IDL 783250 40557 WEBREADY
TESTER METER
TNM",,,899887,0.154%
475744,IDEAL MULTI-METER BUNDLE KIT INCLUDES: 1 IDEAL 61-327 600V MULTIMETER 1 IDEAL C-357 NYLON CARRYING CASE 1 IDEAL TL-757 TEST LEADS W ALLIGATOR CLIPS 1 IDEAL UMHS-757 HANGING STRAP,IDEAL,IDEAL,"IDEALKIT
Q4KIT
WEBREADY",,,899887,0.154%
480953,"KLEIN MM420 DIGITAL MULTIMETER, TRMS AUTO-RANGING, 600V, TEMP *REPLACES MM400",KLEIN,KLEIN,"



WEBREADY",,,899887,0.154%
110524,KLEIN CL2000 400A AC/DC TRUE RMS CLAMP METER **OBSOLETE REPLACED BY CL800**,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
110525,KLEIN CL1000 400A AC CLAMP METER,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
114082,IDEAL 61-765 660A AC/DC CLAMP W/TRM 1/BX 1/CS,IDEAL,IDEAL,IDL65947 IDL 783250 65947,,,899888,0.249%
161653,KLEIN CL100 CLAMP METER 600A AC,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
183160,KLEIN CL1200 600A AC CLAMP METER *DISCONTINUED NO SUGGESTED REPLACEMENT,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
183161,KLEIN CL3200 200A AC FORK TESTER,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
211971,KLEIN CL2500 1000A AC/DC TRMS CLAMP METER,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
247453,KLEIN CL2200 600A AC/DC TRUE RMS CLAMP METER,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
263365,"KLEIN CL110 DIGITAL CLAMP METER, AC AUTO-RANGING, 400A",KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
263366,"KLEIN CL110 DIGITAL CLAMP METER, AC AUTO-RANGING, 400A",KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
298885,KLEIN CL800 DIGITAL CLAMP METER AC/DC AUTO-RANGING,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
323018,KLEIN CL110KIT ELECTRICAL MAINTENANCE AND TEST KIT,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
337365,"KLEIN CL210 DIGITAL CLAMP METER, AC AUTO-RANGING WITH TEMP *DISCONTINUED SUGGESTED REPLACEMENT IS CL220 (.431136)",KLEIN,KLEIN,"CL220 DIGITAL CLAMP METER, AC
AUTO-RANGING 400 AMP WITH TEMP

CLOSEOUT2021

WEBREADY",,,899888,0.249%
337367,KLEIN CL600 DIGITAL CLAMP METER AC AUTO-RANGING 600A,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
355157,KLEIN CL900 2000A DIGITAL CLAMP METER,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
355158,"KLEIN CL360 OPEN JAW FORK METER, AC AUTO-RANGING 200 AMP",KLEIN,KLEIN,"WEBREADY
TNM",,,899888,0.249%
357216,"KLEIN CL380 AC/DC DIGITAL CLAMP METER, 400A AUTO-RANGING",KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
417792,KLEIN CL120VP CLAMP METER ELECTRICAL TEST KIT,KLEIN,KLEIN,"WEBREADY
TNM",,,899888,0.249%
431136,"KLEIN CL220 DIGITAL CLAMP METER, AC AUTO-RANGING 400 AMP WITH TEMP",KLEIN,KLEIN,"WEBREADY
TNM",,,899888,0.249%
432499,KLEIN CL120 DIGITAL METER CLAMP AC AUTO-RANGING 400AMP,KLEIN,KLEIN,,,,899888,0.249%
436623,"KLEIN CL390 AC/DC DIGITAL CLAMP METER, AUTO-RANGING 400 AMP",KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
443082,"KLEIN CL700 DIGITAL CLAMP METER, AC AUTO-RANGING TRMS, LOW IMPEDANCE (LOZ) MODE",KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
308989,FLK FLUKE-376-FC LF CLAMP METER 1/BX,FLUKE,FLUKE,"4695861
WEBREADY
FLUKE	SMCPARTS
TNM",,,899888,0.249%
308990,FLK PRV240 LF PROVING UNIT 1/BX,FLUKE,FLUKE,"4566209
WEBREADY
FLUKE	SMCPARTS
TNM",,,899888,0.249%
379677,IDEAL 86-930 19-26AWG CONNECTOR /BX 100/CS,IDEAL,IDEAL,"IDL86930 IDL 783250 86930

WEBREADY",,,899888,0.249%
409935,FLK T6-1000PRO/AMER LF TESTER 1000V FORK METER,FLUKE,FLUKE,"5134747
WEBREADY
TNM",,,899888,0.249%
431132,IDEAL 61-757 600A CLAMP METER /BX 1/CS,IDEAL,IDEAL,"IDL51358 IDL 783250 51358 WEBREADY
METER TESTER
TNM",,,899888,0.249%
431133,IDEAL 61-415 200A CLAMP METER /BX 1/CS,IDEAL,IDEAL,"IDL23865 IDL 783250 23865 WEBREADY
METER TESTER
TNM",,,899888,0.249%
443041,KLEIN CL1300A 600A AC CLAMP METER WITH TEMPERATURE,KLEIN,KLEIN,"



WEBREADY",,,899888,0.249%
10774,IDEAL 61-534 CIRC BRKR FINDER 1/BX 1/CS,NONRET,IDEAL,"IDL61534 IDL 783250 61534
CIRC FINDER IDEAL
WEBREADY
TNM",,,899889,0.171%
98515,IDEAL TL-532A PLUG/LIGHTING ADAPTR 1/BX 1/CS,IDEAL,IDEAL,"IDL68281 IDL 783250 68281 WEBREADY
TESTER
TNM",,,899889,0.171%
127950,KLEIN ET300 DIGITAL CIRCUIT BREAKER FINDER  :DE2405 : ALT-KLEIN ET310 DIGITAL CIRCUIT BREAKER,DISCTNUD,KLEIN,"



WEBREADY",,,899889,0.171%
128415,KLEIN VDV500-808 TONECUBE & PROBEPLUS KIT - INCLUDES POUCH,KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
135781,KLEIN 69105 CIRCUIT TESTER,KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
159535,KLEIN 69411 CIRCUIT BREAKER FINDER ACCESSORY KIT,KLEIN,KLEIN,"WEBREADY
TNM",,,899889,0.171%
169374,IDEAL 61-957 SURETRACE CIRCUIT 1/BX 1/CS,IDEAL,IDEAL,"IDL74843 IDL 783250 74843
WEBREADY
TNM",,,899889,0.171%
258315,KLEIN VDV501-824 VDV SCOUT PRO 2 TESTER AND TEST-N-MAP REMOTE KIT,KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
269177,KLEIN VDV501-826 VDV SCOUT PRO TESTER AND REMOTE KIT,KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
363999,KLEIN ET310 DIGITAL CIRCUIT BREAKER FINDER WITH GFCI OUTLET TESTER,KLEIN,KLEIN,"WEBREADY
TNM",,,899889,0.171%
426455,FLK MS2-KIT MICSCANNER PROF KIT 1/BX,NONRET,FLUKE,"FLK MS2-KIT MICSCANNER PROF KIT
MICROSCANNER2 PROFESSIONAL KIT",,,899889,0.171%
436872,KLEIN VDV501-853 SCOUT PRO 3 TESTER WITH TEST + MAP REMOTE KIT,KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
451591,KLEIN VDV500-820 TONE & PROBE PRO WIRE TRACING KIT,KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
460425,KLEIN ET450 ADVANCED CIRCUIT TRACER KIT,KLEIN,KLEIN,,,,899889,0.171%
461433,"KLEIN VDV501-851 CABLE TESTER KIT WITH SCOUT PRO 3 TESTER, REMOTES, ADAPTER, BATTERY",KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
462169,"KLEIN VDV512-100 CABLE TESTER, COAX EXPLORER 2 TESTER WITH BATTERIES AND RED REMOTE",KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
471058,"KLEIN VDV501-829 CABLE TESTER, VDV COMMANDER TEST & TONE KIT *DISCONTINUED WITH NO SUGGESTED REPLACEMENT",KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
505216,KLEIN 501-915 TDR CABLE LENGTH METER,KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
529184,KLEIN VDV526-200 LAN SCOUT JR. 2 CABLE TESTER,KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
557606,KLEIN CL120KIT CLAMP METER ELECTRICAL TEST KIT,KLEIN,KLEIN,"



WEBREADY",,,899889,0.171%
6625,IDEAL 61-025 50-1000V VOLTAGE TSTR 1/BX 1/CS :DE2401 : ALT-IDEAL 61-647,DISCTNUD,IDEAL,"IDL66455 IDL 783250 66455
50-1000V IDEAL VOLTAGE

STK IDEAL",,,899890,0.351%
84110,"KLEIN NCVT-1 NON-CONTACT VOLTAGE TESTER - W/ BATTERIES, 50-1000 VOLTS, COUNTER-DISPLAY TESTER",KLEIN,KLEIN,"


STK KLEIN
WEBREADY",,,899890,0.351%
121118,"KLEIN NCVT-2 DUAL RANGE NON-CONTACT VOLTAGE TESTER - W/ BATTERIES, 12-1000 VOLTS",KLEIN,KLEIN,"WEBREADY
KLEIN	SMCPARTS


WEBREADY",,,899890,0.351%
219169,KLEIN RT600 GFCI RECEPTACLE TESTER - USA MADE,KLEIN,KLEIN,"



",,,899890,0.351%
224355,KLEIN NCVT-3 NON-CONTACT VOLTAGE TESTER WITH FLASHLIGHT,KLEIN,KLEIN,"KLEIN NCVT-2	SMCPARTS",,,899890,0.351%
239099,KLEIN ET200 ELECTRONIC VOLTAGE/CONTINUITY TESTER  :DE1023 : ALT-ET250,DISCTNUD,KLEIN,"
REPLACEMENT - ET250 (.355155)",,,899890,0.351%
246407,KLEIN HVNCVT-1 DUAL-RANGE HIGH VOLTAGE NON-CONTACT TESTER,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
269326,KLEIN RT200 GFCI RECEPTACLE TESTER,KLEIN,KLEIN,"



",,,899890,0.351%
277242,KLEIN RT110 RECEPTACLE TESTER,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
278648,KLEIN RT210 GFCI RECEPTACLE TESTER,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
278650,KLEIN RT500 RECEPTACLE TESTER USA MADE,KLEIN,KLEIN,"



",,,899890,0.351%
290393,KLEIN HVNCVT-2 BROAD RANGE NON-CONTACT VOLTAGE TESTER,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
290394,KLEIN HVCT-1 HIGH VOLTAGE CONTACT TESTER,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
290395,KLEIN HV-43 TELESCOPING HANDLE FOR CONTACT TESTER,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
298187,KLEIN NCVT-4IR NON-CONTACT VOLTAGE TESTER W/INFRARED THERMOMETER,KLEIN,KLEIN,,,,899890,0.351%
303316,KLEIN VDV501-823 VDV SCOUT PRO 2 TESTER KIT,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
303317,KLEIN VDV512-058 COAX EXPLORER PLUS TESTER,KLEIN,KLEIN,"



",,,899890,0.351%
310424,FLK FLK2AC/90-1000V N-CNT ACV DET 12/BX,FLUKE,FLUKE,"3807928 SMCPARTS FLUKE
WEBREADY",,,899890,0.351%
343709,"KLEIN ET900 USB DIGITAL METER, USB-A (TYPE A)",KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
343710,"KLEIN ET910 USB DIGITAL METER AND TESTER, USB-A (TYPE A)",KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
343711,"KLEIN ET920 USB DIGITAL METER, USB-A AND USB-C",KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
353548,KLEIN RT310 AFCI /GFCI OUTLET TESTER,KLEIN,KLEIN,"WEBREADY
TNM",,,899890,0.351%
355155,KLEIN ET250 AC/DC VOLTAGE/CONTINUITY TESTER,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
355156,KLEIN ET60 ELECTRONIC AC/DC VOLTAGE TESTER,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
364001,KLEIN NCVT-6 NON-CONTACT VOLTAGE TESTER WITH LASER DISTANCE METER,KLEIN,KLEIN,"WEBREADY
SMCPARTS
TNM",,,899890,0.351%
396322,KLEIN NCVT2PKIT DUAL RANGE NON-CONTACT VOLTAGE TESTER WITH RECEPTACLE TESTER,KLEIN,KLEIN,"WEBREADY
TNM",,,899890,0.351%
418552,KLEIN RT250 GFCI RECEPTACLE TESTER WITH LCD,KLEIN,KLEIN,"WEBREADY
TNM",,,899890,0.351%
419774,KLEIN FREE PROMO TESTER! NCVT2PKIT DUAL RANGE TESTER,KLEIN,KLEIN,KIT,,,899890,0.351%
420491,KLEIN NCVT2P DUAL RANGE NON-CONTACT VOLTAGE TESTER 12 - 1000V AC,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
423427,"KLEIN NCVT3P DUAL RANGE NON-CONTACT VOLTAGE TESTER WITH FLASHLIGHT, 12 - 1000V AC",KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
427523,"KLEIN NCVT-5A NON-CONTACT VOLTAGE TESTER PEN, DUAL RANGE, WITH LASER POINTER",KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
431139,KLEIN NCVT3PKIT ELECTRICAL TEST KIT NON-CONTACT VOLT TESTER AND AC/DC VOLT TESTER,KLEIN,KLEIN,"
TNM",,,899890,0.351%
542575,KLEIN CL220VP PREMIUM METER ELECTRICAL TEST KIT,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
560297,KLEIN RT250KIT PREMIUM DUAL-RANGE NCVT AND GFCI RECEPTACLE TESTER ELECTRICAL TEST KIT,KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
10485,FLK VP-440 110-440VAC VOLTPROBE 1/BX,FLUKE,FLUKE,"2734332
WEBREADY
TNM",,,899890,0.351%
93727,"KLEIN NCVT-1SEN NON-CONTACT VOLTAGE TESTER - W/ BATTERIES, 50-1000 VOLTS, CLIP-STRIP",KLEIN,KLEIN,"



WEBREADY",,,899890,0.351%
310359,FLK T6-1000 LF VOLTAGE/CURR TESTER 1/BX,FLUKE,FLUKE,"4910269
WEBREADY",,,899890,0.351%
