PRODUCT_ID,COMMODITY_LEAF,description,buy_line_id,price_line_id,keywords,product_family_id,product_family_description
1065,899974,WM V4010B IVY BLANK END FITTING 5/PK 20/BX,WIREMOLD,WIREMOLD,"WIRV4010B W-MOLD V40 786776 08050


STK WIREMOLD
WEBREADY
SMCPARTS",,
2260,899877,STRUT P2034EG BE4350 1-1/2 O D TUBE CLAMP GALV 100/BX,BOLTSTRU,BOLTFIT,"UNIP2034EG UNISTRUT P2034 786364
20341 UNIS 1-1/2"" 1-1/2 TUBING
CLAMP ELECTRO GALVANIZED FITTING
STK UNIFIT
WEBREADY",,
9121,899971,WM 810A2 IV NM ENT END FITTING 1/PK 5/BX,WIREMOLD,WIREMOLD,"WIR810A2 WIR 786776 16525 810A1 END
ENTRANCE FTG W-MOLD",,
10955,901165,HUBW PFBCIA PLASTIC COVER&FLANGE 10/BX,HUBWIRE,HUBWIRE,"HUBPFBCIA PFBCIA 783585 34250
COVER&FLAN HUBW PLASTIC",,
1090,900008,LEV 4729-C BLK LKG CONN-NM L5-15R 10/BOX 50/CASE,LEVITON,LEVITON,"LEV4729C LEV 4729-C 078477 79552


STK LEVITON
WEBREADY
TWIST LOCK	SMCPARTS",,
16828,900017,C-H GHB3100 100A 3P CKT BRKR,CUTEXPSS,CUTHAM,"CHGHB3100 GHB3100 786679 91133 100A
3P BRKR CHDIS CKT

STK CUTHAM
WEBREADY
POWREV
BREAKER	SMCPARTS",,
12884,899807,L-FSE KLKR003 600V MIDGET FUSE 10/BX,LFUSE,LFUSE,"LFKLKR3 KLKR3 079458 26047 600V
FUSE L-FSE MIDGET
WEBREADY",,
9719,898838,CPL 993W 50W WHT COILEX BAFF,COOPLTG,COOPLTG,"FXTRIM ALLCAN HAL993W HAL 662400
16428
WEBREADY",,
5103,899926,"KLEIN J248-8 JOURNEYMAN DIAG.-CUTTING PLIERS, HI-LEVERAGE, ANGLED HEAD",KLEIN,KLEIN,"KLNJ2488 J248-8 092644 72109 CUTNG
DIAG KLEIN PLIERS


WEBREADY",,
22650,899807,L-FSE FLNR050 250V RK5 TD FUSE 10/BX,LFUSE,LFUSE,"LFFLNR50 FLN-R50 079458 15077 250V
FUSE L-FSE RK5 TD
WEBREADY",,
14620,899945,WIRE SEU-6-6-6-AL-1000MSTR,BWALUM,BWALUM,"SEUAL666 WIRE SEU-6 980120 58042
SEU-6-6-6-AL-1000R

SEUMSTR
STK BWALUM
WEBREADY
764.4387",,
7648,900003,LEV 41080-4IP IVY 4P WALLPLATE 1/BOX 25/CASE,LEVITON,LEVITON,"LEV410804IP LEV 41080- 078477 82041


STK LEVITON
WEBREADY",,
1133,898899,GE F24W/T5/841/ECO FLUOR LAMP 40/CASE   46701 **TEMP SUB .166205**,GELAMP,GELAMP,"GELF24WT5841ECO GE F24W/T5 043168
46701 F24W/T5/841/ECO

4.67
5.6",,
20534,899811,L-FSE LRFU-263R FUSE REDUCER 250V 60A TO 30A,LFUSE,LFUSE,"LFLRU263R LRU263R 079458 01070 FUSE
L-FSE REDUCER

STK LFUSE
WEBREADY",,
1156,900002,LEV 80700-I NYL BLANK INSERT 5/BOX 20/CASE,LEVITON,LEVITON,"LEV80700I LEV 078477 49301


STK LEVITON
WEBREADY",,
5795,899830,T&B 54105 6AWG BLUE 1H COP LUG 50/BX 500/CS,T&B,T&B,"TB54105 TB 786210 54105
WEBREADY",,
1167,900017,C-H BAB1020S BAB BRKR 1P 20A W/120V SHUNT,CUTHAM,CUTHAM,"CHBAB1020S BAB1020S 786679 50960 1P
20A BRKR CHDIS
WEBREADY",,
1174,899830,BUR YA31-2N 350MCM COP 2H LUG,BURNDY,BURNDY,"BURYA312N BUR 781810 50520


STK BURNDY
WEBREADY",,
1180,899838,3M R/Y+JUG RED/YELLOW CONN 500/BX 4000/CS,3M,3M,"3MRYBULKPLUS R/Y-BULK-P 054007
43155 CO R/Y-BULK-PLUS RED/YELLOW
JUG
STK 3M
WEBREADY",,
1184,898899,GE F18BX/SPX41/10PK FLUOR LAMP 40/CASE   16940,GELAMP,GELAMP,"GELF18BXSPX4110PK F18BX/SPX4 043168
16940 F18BX/SPX41/10PK FLUOR LAMP
STK GELAMP
9.72
10.01",,
1201,899956,WIRE THHN 10 RED-19STR-CU 500S,BWCU,BWCU,"THHN10RED WIRE THHN- 980100 23020
THHN-10-RED-19STR-CU

STK BWCU
WEBREADY",THHN 10 STRAND*ALL,THHN 10 STRANDED
1215,899958,WIRE XHHW-6-GRN-7STR-CU-1000R MSTR,BWCU,BWCU,"XHHW6GRN7STRCU1000 XHHW-6-GRN
980100 24126 WIRE
XHHW-6-GRN-7STR-CU-1
SMCPARTS",,
19868,899807,L-FSE LLSRK100 600V RK1 TD FUSE 5/BX,LFUSE,LFUSE,"LFLLSRK100 LLS-RK100 079458 35082
600V FU L-FSE TD

STK LFUSE
WEBREADY",,
7358,899830,BUR YA39-2N 750MCM 2H LUG,BURNDY,BURNDY,"BURYA392N BUR 781810 52235
WEBREADY",,
23643,899971,WM 2344-2 4-1/2X4-3/4X2-3/4D BX 5/PK 5/BX,WIREMOLD,WIREMOLD,"WIR23442 WIR 786776 05491
WEBREADY",,
1230,899755,CARLN 1260 1G 3-5/8D SWITCH BOX -/BX 100/CS,T&B,T&B,"UNB1260 1260 786358 56560 1G 3-5/8D
BO SWITCH UNION",,
1242,899838,BUCHANAN WT51-B YEL TWISTCONN BG500 500/BX 10M/CS,IDEAL,IDEAL,"IDL61101 IDL 781789 61101
BUCHANAN TWISTCONN YEL
WWCYB
STK IDEAL
WEBREADY SMCPARTS",,
10842,899785,C-H DG224NGK 200A 240V 3SN SW NEMA1,CUTHAM,CUTHAM,"CHDG224NGK DG224NGK 782113 21349
200A 240V 3SN C-H SW
WEBREADY
STK CUTHAM",,
1245,899999,LEV 80700-W NYL BLANK INSERT 5/BOX 20/CASE,LEVITON,LEVITON,"LEV80700W 80700-W 078477 49304
BLANK INSERT NYL

STK LEVITON
WEBREADY SMCPARTS",,
19465,900002,LEV 84014 1G SS BLANK PLATE 10/BOX 100/CASE,LEVITON,LEVITON,"LEV84014 LEV 078477 43020
HUBW SS13 1G WALLPLATE



STK LEVITON
WEBREADY SMCPARTS",,
14775,899794,C-H ARP00021CH4 4IN HUB,CUTHAM,CUTHAM,"CHARP00021CH4 ARP00021CH 782114
11726 4IN C-H HUB STK CUTHAM
MILB A8110
WEBREADY",,
1291,900005,LEV 84037-40 1G SS TEL PLT-.625HOLE 10/BOX 100/CASE,LEVITON,LEVITON,"LEV8403740 LEV 078477 78077


STK LEVITON
WEBREADY",,
1298,899852,CUL 39820 10 COMBO ANCHOR KIT 1/PK,CULLY,CULLY,"CUL39820 39820 085937 39820 10
ANCHOR COMBO KIT

STK CULLY
WEBREADY
PAK14
SMC PARTS
HEX NUT	SMCPARTS",,
18475,899956,WIRE THHN-4-YEL-19STR-CU-5000MSTR,BWCU,BWCU,"THHN4YEL BUILDING W 980100 23236
THHN-4-YEL-19STR-CU WIRE
THHN4MSTR
STK BWCU
WEBREADY",THHN 4 STRAND*ALL,THHN 4 STRANDED COPPER
1313,899838,BUCHANAN WT52-B RED TWISTCONN BG500 500/BX 5000/CS,IDEAL,IDEAL,"IDL61103 IDL 781789 61103
BUCHANAN RED TWISTCONN WWCRB

STK IDEAL
WEBREADY SMCPARTS",,
1815,900009,LEV 9432-P ANGLE PLUG 14-30P 1/BOX 10/CASE,LEVITON,LEVITON,"LEV9432P LEV 9432-P 078477 80995


STK LEVITON
WEBREADY",,
22767,898951,"BNH BK120NBWH CHIME, 2 UNLIGHTED PUSHBUTTON, 1 STD. TRANSFORMER REPLACEMENT FOR BRO972 *DISCONTINUED NO SUGGESTED REPLACEMENT",BROAN,BROAN,"NUTBK120NBWH BK120NBWH 784891 03004
WEBREADY",,
8252,899894,IDEAL 31-381 GAL PULLING LUBE 1/BX 4/CS,IDEAL,IDEAL,"IDL34814 IDL 783250 34814
WEBREADY
LUBE	SMCPARTS",,
12333,899977,LEV 1221-2L SP 20A 277V BR LK SW 10/BOX 50/CASE,LEVITON,LEVITON,"LEV12212L LEV 078477 35801 KEYED
SWITCH

STK LEVITON
WEBREADY",,
1325,899982,LEV 2410 LKG FLUSH RCPT 10/BOX 30/CASE,LEVITON,LEVITON,"LEV2410 LEV 078477 80932


STK LEVITON
WEBREADY OSU",,
18045,899752,ALLIED 9346 2G 4-IN SQ PLASTER 50/BX,NONRET,ALLIEDM,"ALM9346 ALM 085339 10362
NONRET

STK ALLIEDM
WEBREADY

replaced by ALLIED PJ-4T1 2G
PLASTER RING EID#.500577",,
1330,899830,BUR YA30A3 300MCM ALCU 2H LUG,BURNDY,BURNDY,"BURYA30A3 YA30A3 781810 75540 2H
300MCM ALCU LUG
WEBREADY",,
1331,900010,LEV 2411 LKG PLUG L14-20P 1/BOX 10/CASE,LEVITON,LEVITON,"LEV2411 LEV 078477 80811


STK LEVITON
WEBREADY OSU",,
1345,900008,LEV 2413 LKG CONN L14-20R 1/BOX 10/CASE,LEVITON,LEVITON,"LEV2413 LEV 078477 80829


STK LEVITON
WEBREADY SMCPARTS",,
21875,899794,C-H ARP00005CH15 1 1/2INCH HUB CLOS,CUTHAM,CUTHAM,"CHARP00005CH15 ARP00005CH 782114
00410 1/2INCH C-H HUB STK CUTHAM
MILB A7516
WEBREADY",,
1360,899906,3M 2228-2X10FT RUB MASTIC TAPE 1/BX 10/CS,3M,3M,"3M22282X10FT 2228-2X10F 054007
09656 2228-2X10FT MASTIC RUBBER

STK 3M
WEBREADY
TAPE	SMCPARTS",,
12049,900034,IDEAL 36-059 6X3/4X.035 14TPI BLADE 5/BX 5/CS (MIN ORD QTY 5),IDEAL,IDEAL,"IDL36059 IDL 783250 36059
6X3/4X.035 IDEAL

STK IDEAL
WEBREADY",,
1362,899877,ERC SC2D 1/16-3/16 SNAP CLIP 100/BX,CADDY,CADDY,"CADSC2D SC2D 782856 79806 1/16-3/16
CLIP ERC SNAP

STK CADDY
WEBREADY",,
1376,899866,PVC 5IN PVC FEMALE ADPTR FA60 77051 5140053 E942P 10/BX,PVCFIT,PVCFIT,"PVCFA500 PVC 5-IN F 980060 06252


STK PVCFIT
WEBREADY","PVC 5"" SCH. 40*ALL","5"" PVC SCH. 40 PARTS & PIECES"
17882,899915,"KLEIN 5103S BUCKET, #4 CANVAS, MOLDED BOTTOM",KLEIN,KLEIN,"KLN5103S 5103S 092644 55501 BUCKET
CANVAS KLEIN


WEBREADY",,
1392,899752,STL-CTY 5GC 13/16D5G GANGBOX SW -/BX 5/CS,NONRET,T&B,STC5GC STL-CTY 5G 785991 13120,,
8550,899780,C-H BHLW2 CB HANDLE LOCKDOG,CUTHAM,CUTHAM,"CHBHLW2 BHLW2 786676 37568 CHCPD
STK CUTHAM",,
1395,900017,C-H GHB1020 20A 1P CKT BRKR,CUTEXPSS,CUTHAM,"CHGHB1020 GHB1020 786679 02362 1P
20A BRKR CHDIS CKT

STK CUTHAM
WEBREADY
BREAKER	SMCPARTS",,
1397,899982,LEV 2420 LKG FLUSH RCPT 10/BOX 30/CASE,LEVITON,LEVITON,"LEV2420 LEV 078477 80934


STK LEVITON
WEBREADY",,
5726,900003,LEV 41080-1IP WALLPLATE 1/BOX 25/CASE,LEVITON,LEVITON,"LEV410801IP LEV 41080- 078477 83553


STK LEVITON
WEBREADY",,
1401,900010,LEV 2421 LKG PLUG L15-20P 1/BOX 10/CASE *TEMP SUB .368678,LEVITON,LEVITON,"LEV2421 LEV 078477 80812
HUBW HBL2421 GRD LKG PLUG-N L15-20P

STK LEVITON
WEBREADY
TWIST LOCK	SMCPARTS",,
17734,899956,WIRE THHN-12-GRN-SOL-CU-500S,BWCU,BWCU,"THHS12GRN WIRE THHN- 980100 22440
THHN-12-GRN-SOL-CU-5

STK BWCU
WEBREADY",,
1421,900008,LEV 2423 LKG CONN L15-20R 1/BOX 10/CASE *TEMP SUB .138487,LEVITON,LEVITON,"LEV2423 LEV 078477 80830
HUBW HBL2423 GRD LKG CONN-N L15-20R

STK LEVITON
WEBREADY
TWIST LOCK	SMCPARTS",,
1431,899838,IDEAL 30-451 YEL TW WIRE NUT-100BX 100/BX 1000/CS,IDEAL,IDEAL,"IDL30451 IDL 783250 30451
WIRE NUT NUTS

STK IDEAL
WEBREADY",,
8806,901106,LEV 5224-2W COMB-2SP 15A277V AC SWS 10/BOX 100/CASE,LEVITON,LEVITON,"LEV52242W LEV 078477 22648 15A277
5224-2W AC COMB-2SP

STK LEVITON
WEBREADY",,
1434,900004,LEV 80703-I NYL 1-DPLX OUTLET PLT 20/BOX 200/CASE,LEVITON,LEVITON,LEV80703I LEV 078477 08885,,
17935,899866,PVC 3-1/2 90D STD ELBOW EE5090 68588 5133831 UA9AM   **YARD**,PVCFIT,PVCFIT,"PVCEL35090D PVC 3-1/2- 980060 06049


STK PVCFIT
WEBREADY",PVC 3-1/2 SCH40*ALL,"3-1/2"" PVC SCH. 40 PARTS & PIECES"
1440,898834,ADV 71A6572001 MH BAL 1000W M47 QUAD KIT,ADVANCE,ADVANCE,"ADV71A6572001 ADV 781087 65721

WEBREADY OSU
STK ADVANCE
WEBREADY",,
1442,899838,IDEAL 30-452 RED TW WIRE NUT-100BX 100/BX 1000/CS,IDEAL,IDEAL,"IDL30452 IDL 783250 30452
WIRE NUT NUTS WING

STK IDEAL
WEBREADY",,
21851,898899,GE F28W/T5/841/ECO FLUORESCENT LMP 40/CASE   46706       **WM,GELAMP,GELAMP,"INTERIOR

GELF28WT5841ECO F28W/T5/84 043168
46706 F28W/T5/841/ECO FLUORESCENT

STK GELAMP
WEBREADY
3.5
4.2",,
5032,899752,R-DOT DCCDSO 1G HORIZ DPLX CVR -/BX 20/CSM,T&B,T&B,"REDDCCDSO DCCDSO 042269 81017 1G
CVR DPLX HORIZ R-DOT
 ",,
1456,899971,WM V4014A IVY WALL BOX CONN 1/PK 10/BX,WIREMOLD,WIREMOLD,"WIRV4014A V4014A 786776 08054 BOX
CONN IVY WALL WM

STK WIREMOLD",,
1459,899838,IDEAL 30-454 BLU TW WIRE NUT-25BX 25/BX 250/CS ***25 PER BOX***,IDEAL,IDEAL,"IDL30454 IDL 783250 30454
WIRE NUT NUTS BIG BLUE

STK IDEAL
WEBREADY SMCPARTS",,
1462,900017,C-H GHB1030 30A 1P CKT BRKR,CUTEXPSS,CUTHAM,"CHGHB1030 GHB1030 786679 01646 1P
30A BRKR CHDIS CKT
WEBREADY
POWREV",,
1480,898899,GE F40DX/ECO FLUOR LAMP 30/CASE   80097,GELAMP,GELAMP,"GELF40DXECO GE F40DX/E 043168 80097
F40DX/ECO

STK GELAMP

1.94
2.33",,
1495,899982,LEV 2430 LKG FLUSH RCPT 10/BOX 30/CASE,LEVITON,LEVITON,"LEV2430 LEV 2430 L 078477 80936


STK LEVITON
WEBREADY
TWIST LOCK	SMCPARTS",,
11053,899977,HUBW HBL5362W DPLX RCPT NEMA5-20R 10/BX,HUBWIRE,HUBWIRE,"HUBHBL5362W HUB 783585 43532 DPLX
RCPT-NMA5",,
10219,899778,C-H EZB2036RBS EZ BOX STOCKING,CUTHAM,CUTHAM,"CHEZB2036RBS EZB2036RBS 782116
89592 BOX C-H STOCKING

STK CUTHAM
WEBREADY",,
1503,900010,LEV 2431 LKG PLUG L16-20P 1/BOX 10/CASE,LEVITON,LEVITON,"LEV2431 LEV 078477 80818


STK LEVITON
WEBREADY
TWIST LOCK	SMCPARTS",,
15016,899866,PVC 2-1/2 36RAD 90D ELBOW PLAIN END 068766 68766 5133857 UA9FK 1/BX   **YARD**,PVCFIT,PVCFIT,"PVCEL25036R90D PVC 2-1/2- 980060
06723

STK PVCFIT
WEBREADY",PVC 2-1/2 SCH40*ALL,"2-1/2"" PVC SCH. 40 PARTS & PIECES"
1525,900008,LEV 2433 LKG CONN L16-20R 1/BOX 10/CASE,LEVITON,LEVITON,"LEV2433 2433 078477 80831 CONN
L16-20R LKG

STK LEVITON
WEBREADY",,
1528,899877,ERC SC4D 3/16-9/32 SNAP CLIP 100/BX,CADDY,CADDY,"CADSC4D SC4D 782856 79820 3/16-9/32
CLIP ERC SNAP

STK CADDY
WEBREADY",,
18652,899756,R-DOT 2IH5-1 2G RT BOX W/5 1/2HUBS 1/BX 10/CS,NONRET,T&B,"RED2IH51 2IH5-1 042269 39434 1/2 2G
BOX R-DOT RT W/5

SMCPARTS
WEBREADY",,
1543,900004,LEV 80703-W NYL 1-DPLX OUTLET PLT 20/BOX 200/CASE,LEVITON,LEVITON,"LEV80703W LEV 80703- 078477 49324
1-DPLX 80703-W NYL OUTLET
 


STK LEVITON
WEBREADY",JUSTICE*ALL,JUSTICE STORE PLANNING
1914,899929,KLEIN SK234 SCREWDRIVER SET 3-PC SLOTTED SCREW-HOLDING *REPLACED BY KLEIN 85153K*,KLEIN,KLEIN,"KLNSK234 SK234 092644 32508 3PC
HOLD KLEIN SCDRV SCR",,
10707,899988,LEV 1451-2 SP 15A 120V BRN AC SW 10/BOX 100/CASE,LEVITON,LEVITON,"LEV14512 LEV 078477 17370 120V
1451-CP 15A AC BRN SP

STK LEVITON
WEBREADY",,
11623,899754,TMAC MM2410G 2 GANG RCPT ENCL WEATHERPROOF WHILE-IN-USE DEVICE 1/BX,TAYMAC,TAYMAC,"TAMMM2410G TAYMAC COR DBL DUP/GFCI
STD

STK TAYMAC
WEBREADY
IN USE	SMCPARTS",,
15401,899838,3M B/G+POUCH BLUE/GRAY CONN 50/BX 500/CS,3M,3M,"3MBGBOXEDPLUS B/G-BOXED- 054007
43150 B/G-BOXED-PLUS BLUE/GRAY CO
WEBREADY",,
1582,899906,3M 35-WHITE-3/4 3/4X66FT CODING TPE 10/BX 100/CS,3M,3M,"3M35WHT34X66FT 3M 054007 10828


STK 3M WEBREADY",3M 35 TAPE*ALL,"3M 35+ 3/4"" WIDTH TAPE"
1588,899816,NSI ISRH-750 750-250MCM INSUL CONN 1/BX,NSI,NSI,"NSIISRH750 ISRH-750 662381 92645
750-250MCM SPLICE
WEBREADY 
SMCPARTS
POLARIS	SMCPARTS",,
1602,899956,WIRE THHN-4-BLK-19STR-CU-5000MSTR,BWCU,BWCU,"THHN4BLK WIRE THHN- 980100 23202
THHN-4-BLK-19STR-CU-
THHN4MSTR
STK BWCU
WEBREADY",THHN 4 STRAND*ALL,THHN 4 STRANDED COPPER
15782,899977,LEV 5361-I IV SGL RCPT-NEMA5-20R 10/BOX 50/CASE,LEVITON,LEVITON,"LEV5361I LEV 078477 13133
HBL5361I


STK LEVITON
WEBREADY",,
21666,899816,BUCHANAN 2011S OPEN-END WIRE CONN 50/BX 500/CS,IDEAL,IDEAL,"IDL45007 IDL 781789 45007


STK IDEAL
WEBREADY
WIRE NUTS, WIRE CONNECTOR	SMCPARTS",,
1619,900017,C-H BAB1015 15A 1P CKT BRKR,CUTEXPSS,CUTHAM,"CHBAB1015 BAB1015 786679 30115 15A
1P BRKR CHDIS CKT

STK CUTHAM
WEBREADY
POWREV",,
9190,900017,C-H BAB2030 30A 2P CKT BRKR,CUTEXPSS,CUTHAM,"CHBAB2030 BAB2030 786679 30230 2P
30A BRKR CHDIS CKT
WEBREADY SMCPARTS
POWREV",,
1638,899877,S-STRUT CPC050 COBRA PIPE CLMP -/BX 100/CS,T&B,T&B,"SSCPC050 CPC050 616013 10698 CLMP
COBRA PIPE S-STRUT

STK T&B
BLINE BL050
STRUT STRAP	SMCPARTS",,
1640,899866,PVC 1-1/4 EPR COND REPAIR KIT EPR25  077982   20/BX,PVCFIT,PVCFIT,"IPEXEPR25 PVC FITTIN 1/1/4"" CDT KIT
REPAIR",,
1643,899971,WM 711WH STL FLAT 90D ELBOW 700 WHT 10/PK 10/BX,WIREMOLD,WIREMOLD,"WIR711WH 711WH 786776 56276 70 90D
ELBOW FLAT STL WM

STK WIREMOLD
WEBREADY",,
1666,900017,C-H BAB1020 20A 1P CKT BRKR 24/BOX,CUTEXPSS,CUTHAM,"CHBAB1020 BREAKER, B 786679 30120
CHALLENGER
WEBREADY
POWREV",,
10348,899867,STL-CTY TC728A 3IN INS S/S EMT CONN -/BX 5/CS,NONRET,T&B,"STCTC728A TC728A 785991 02539
CONNISTLSS300 4300ST
INSULATED SET SCREW CONNECTOR
SMCPARTS
WEBREADY
CROUSE 1457","EMT 3""*ALL","3"" EMT PARTS & PIECES"
19343,898874,TORK 2002 208-277V 2000W SPST CONDUIT MOUNTING WITH SWIVEL,TORK,TORK,"TOR2002 2002 786261 60016 208/277
PHOTOCO SPST TORK

STK TORK
WEBREADY",,
1672,899866,PVC 3/4 90D STD ELBOW EE1590 68581 5133824 UA9AE 40/BX,PVCFIT,PVCFIT,"PVCEL07590D PVC 3/4-90 980060 06042


STK PVCFIT
WEBREADY SMCPARTS","PVC 3/4"" SCH. 4*ALL","3/4"" PVC SCH. 40 PARTS & PIECES"
1680,899859,UNISTRUT P1010EG CHANNEL NUT W/SPRING ELECTRO GALVANIZED FINISH 100/BX,UNIFIT,UNIFIT,"UNISTR P1010-EG 1/2 SPRING NUT
CHANNEL NUTS (1-5/8IN SERIES)
UNIS 1/2 CHANNEL NUT",,
1682,899926,"KLEIN J203-8 JOURNEYMAN LONG-NOSE PLIERS, HD SIDE CUTTERS, 8-5/16",KLEIN,KLEIN,"KLNJ2038 J203-8 092644 72111 KLEIN
LONG NOSE PLIERS


WEBREADY",,
16713,898834,ADV 71A8473001D HPS BAL 400W S51 QUAD KIT,ADVANCE,ADVANCE,"ADV71A8473001D ADV 781087 84731


STK ADVANCE
WEBREADY",,
1688,901165,CARLON B121BFBB 1G ADJ FLOOR BOX -/BX 8/CS,T&B,T&B,"CARB121BFBB B121BFBB 034481 17854
1G ADJ CARLON FLOOR

STK T&B
WEBREADY
FLOOR BOX	SMCPARTS",,
23426,898930,GE Q150T3/CL/CD/5PK 120V QTZ 60/CASE 19378 (1 LAMP PER CARD),NONRET,GELAMP,"GELQ150T3CLCD5PK GEL 043168 19378


STK GELAMP
3.13",,
1693,899866,PVC 1-1/2 EPR COND REPAIR KIT EPR30 077981 20/BX,NONRET,PVCFIT,"IPEXEPR30 PVC FITTIN 1/1/2"" CDT KIT
REPAIR
WEBREADY
PVC REPAIR	SMCPARTS",,
8453,899807,L-FSE KLKR030 600V MIDGET FUSE 10/BX,LFUSE,LFUSE,"LFKLKR30 KLKR030 079458 26073 600V
FUSE L-FSE MIDGET

STK LFUSE
WEBREADY",,
1697,901141,LEV 41106-RI6 IV 6COND JACK 1/BOX 50/CASE,LEVITON,LEVITON,"LEV41106RI6 LEV 41106- 078477 83421
VOICE

STK LEVITON
WEBREADY",LEV VOICE GRADE*ALL,Leviton Voice Grade Products
17736,899990,LEV 1223-SGY 20A 3W 277V GRY AC SW 1/BOX 10/CASE,LEVITON,LEVITON,"LEV1223SGY 1223-SGY 078477 23927
20A 277V 3W GRY

STK LEVITON",,
1706,899785,C-H DH361NGK 30A 600V 4SN SW NEMA1,CUTEXPSS,CUTHAM,"CHDH361NGK DH361NGK 782113 20552
30A 4SN 600V C-H SW

STK CUTHAM
WEBREADY
POWREV",,
16518,898810,LEV 8681 MOG TO MED LMPHLDR ADAPTER 10/BOX 100/CASE,LEVITON,LEVITON,"LEV8681 LEV 078477 26780


STK LEVITON
WEBREADY",,
2697,899866,PVC 1IN PVC END CAP CAP20 77423 5140033 E958F 100/BX,PVCFIT,PVCFIT,"PVCCAP100 PVC 1-IN C 980060 06163


STK PVCFIT
WEBREADY","PVC 1"" SCH. 40*ALL","1"" PVC SCH. 40 PARTS & PIECES"
21251,899807,L-FSE JTD200ID CLS J TIME DELAY FUS 1/BX,LFUSE,LFUSE,"LFJTD200ID JTD200ID 079458 03185
CLS DELA L-FSE TIME",,
1725,900017,C-H BAB1030 30A 1P CKT BRKR,CUTEXPSS,CUTHAM,"CHBAB1030 BAB1030 786679 30130 1P
30A BRKR CHDIS CKT

STK CUTHAM
WEBREADY SMCPARTS
POWREV",,
13073,899877,ERC 4BRT32 2IN BRIDLE RING 100/BX,CADDY,CADDY,"CAD4BRT32 CAD 782856 76980


STK CADDY
WEBREADY",,
1727,899778,C-H BRFP FILLER PLATE,CUTHAM,CUTHAM,"CHBRFP BRFP 786676 46160 CHCPD
WEBREADY
BREAKER	SMCPARTS",,
5838,899833,T&B 14RB-10 18-14 INS RING TERM 100/BX 500/CS,T&B,T&B,"TB14RB10 TB 786210 80069


STK T&B
WEBREADY",,
1734,899778,C-H CHFP FILLER PLATE,CUTHAM,CUTHAM,"CHCHFP CHFP 782113 09902 C-H FILLER
PLATE

STK CUTHAM
WEBREADY",,
1736,899985,LEV CS320-2GY 3WAY 20A 277V GRY SW 10/BOX 100/CASE,LEVITON,LEVITON,"LEVCS3202GY CS320-2GY 078477 81582
20A 277V 3WAY GR
WEBREADY
STK LEVITON",,
11981,899807,L-FSE FLNR045ID 250V INDCATOR FUSE 10/BX,LFUSE,LFUSE,"LFFLNR45ID L-FSE FLN- 079458 02382
250V FLN-R45-ID INDCATOR
WEBREADY",,
23069,899929,"KLEIN 646-3/8 NUT DRIVER, CUSHION GRIP, 6"" HOLLOW SHAFT, 3/8"" HEX",KLEIN,KLEIN,"KLN64638 646-3/8 092644 65034
DRIVER KLEIN NUT


WEBREADY",,
20322,900004,LEV PJ8-I WP1 IB PB1/25/100 20/BOX 200/CASE,LEVITON,LEVITON,"LEVPJ8I LEVITON MF 078477 15359
PJ8-I

STK LEVITON
WEBREADY
PLATE	SMCPARTS",,
1774,901165,CARLON B121BFBR SGL GNG ADJ FLR BOX -/BX 8/CS,T&B,T&B,"CARB121BFBR B121BFBR 034481 14914
ADJ CARLON FL GNG SGL

STK T&B
WEBREADY",,
22355,899807,L-FSE FLNR015 250V RK5 TD FUSE 10/BX,LFUSE,LFUSE,"LFFLNR15 L-FSE FLN- 079458 15068
250V FLN-R15 FUSE RK5 TD

STK LFUSE
WEBREADY
FUSE	SMCPARTS",,
12469,899754,TMAC MX3200 GRY MTL VERT FLT CVR WEATHERPROOF WHILE-IN-USE DEVICE XTRA DUTYp,TAYMAC,TAYMAC,"TAMMX3200 TAYMAC COR 092326 10476
MX-3200

STK TAYMAC
WEBREADY
IN USE	SMCPARTS
WP1010MXD",,
12554,898936,CRC 02105 6-OZ SMOKE CHECK 12/BX,SELECTA,SELECTA,"CRC02105 02105 078254 02105 6-OZ
CHECK SMOKE

STK SELECTA
WEBREADY
SMOKE	SMCPARTS",,
1796,899752,STL-CTY 52C14-5/8 4SQ5/8D 1G RNG -/BX 50/CS,NONRET,T&B,"STC52C1458 STL-CTY 52 785991 13882
CROUSEH TP489
SMCPARTS
WEBREADY",,
4999,899878,ERC MAC258 MC/AC CLIP ASSEMBLY 100/BX,CADDY,CADDY,"CADMAC258 MAC258 782856 33076
ASSEMBLY CLIP ERC MC/AC
STK CADDY",,
1985,899877,S-STRUT CPC100 COBRA PIPE CLMP -/BX 100/CS,T&B,T&B,"SSCPC100 CPC100 616013 10702 CLMP
COBRA PIPE S-STRUT

STK T&B
WEBREADY
STRUT STRAP	SMCPARTS",,
1804,899866,PVC 2IN EPR COND REPAIR KIT EPR35 077980 28291  SK4020 20/BX,PVCFIT,PVCFIT,"IPEXEPR35 PVC FITTING 2"" CDT KIT
REPAIR

STK PVCFIT
PVC FITTING	SMCPARTS",,
1819,900017,C-H BR2020 SP-20A&SP-20A CB,CUTHAM,CUTHAM,"CHBR2020 BR2020 786676 37025 CB
CHCPD SP-20A&SP-20A
WEBREADY SMCPARTS",,
1825,899866,PVC 5IN 22.5D STD ELBOW EE5022 78586 5134037 UA5AP 42/BX  **YARD**,PVCFIT,PVCFIT,"PVCEL5002212D PVC FITTIN 22-1/2DEG.
40 5"" ELBOW SCHEDULE
WEBREADY",,
